timestamp_sec,q1,q2,q3,q4,q5,q6
30.9912,0.19635,0.00153,-0.43412,-2.50499,-3.34408,0.08283
31.0134,0.19482,0.00153,-0.43872,-2.50499,-3.34408,0.08283
31.0385,0.19482,0.00307,-0.44485,-2.50499,-3.34254,0.08283
31.0610,0.19175,0.00307,-0.45252,-2.50499,-3.33641,0.08283
31.0848,0.18868,0.00307,-0.46173,-2.50499,-3.33181,0.08283
31.1079,0.18715,0.00307,-0.46940,-2.50499,-3.32720,0.08283
31.1298,0.18715,0.00460,-0.47860,-2.50499,-3.32567,0.08283
31.1523,0.18715,0.00460,-0.48627,-2.50499,-3.32414,0.08283
31.1775,0.18561,0.00460,-0.49701,-2.50499,-3.32107,0.08283
31.2005,0.18408,0.00460,-0.50928,-2.50499,-3.31340,0.08283
31.2226,0.18408,0.00460,-0.52002,-2.50499,-3.30573,0.08283
31.2467,0.18408,0.00460,-0.53536,-2.50499,-3.29346,0.08283
31.2701,0.18408,0.00460,-0.54917,-2.50499,-3.27812,0.08283
31.2925,0.18408,0.00460,-0.56450,-2.50499,-3.26431,0.08283
31.3150,0.18408,0.00460,-0.57984,-2.50499,-3.25971,0.08283
31.3370,0.18408,0.00460,-0.59365,-2.50499,-3.25511,0.08283
31.3602,0.18408,0.00460,-0.60899,-2.50499,-3.25511,0.08283
31.3853,0.18408,0.00460,-0.62586,-2.50499,-3.25511,0.08283
31.4083,0.17948,0.00460,-0.64120,-2.50499,-3.25511,0.08283
31.4319,0.17334,0.00460,-0.65654,-2.50499,-3.25357,0.08283
31.4554,0.17181,0.00460,-0.66575,-2.50499,-3.25357,0.08283
31.4798,0.17181,0.00460,-0.67649,-2.50499,-3.25971,0.08283
31.5093,0.17181,0.00460,-0.69029,-2.50499,-3.26891,0.08283
31.5348,0.17027,0.00460,-0.70103,-2.50499,-3.27965,0.08283
31.5577,0.17027,0.00460,-0.71023,-2.50499,-3.28885,0.08283
31.5816,0.17027,0.00460,-0.72250,-2.50499,-3.29806,0.08283
31.6142,0.17027,0.00460,-0.74091,-2.50499,-3.31186,0.08283
31.6425,0.17027,0.00460,-0.75625,-2.50499,-3.32414,0.08283
31.6665,0.17027,0.00460,-0.77313,-2.50499,-3.33181,0.08283
31.6908,0.17027,0.00460,-0.78847,-2.50499,-3.33181,0.08283
31.7153,0.17027,0.00460,-0.80381,-2.50499,-3.33181,0.08283
31.7400,0.17027,0.00460,-0.82068,-2.50499,-3.33181,0.08283
31.7634,0.17027,0.00460,-0.83755,-2.50499,-3.33181,0.08283
31.7862,0.17027,0.00460,-0.85289,-2.50499,-3.33181,0.08283
31.8112,0.17027,0.00460,-0.87130,-2.50499,-3.33181,0.08283
31.8354,0.17027,0.00460,-0.88817,-2.50499,-3.33181,0.08283
31.8582,0.17027,0.00460,-0.90351,-2.50499,-3.33181,0.08283
31.8815,0.17027,0.00460,-0.91885,-2.50499,-3.33027,0.08283
31.9048,0.17027,0.00460,-0.93266,-2.50499,-3.33181,0.08283
31.9272,0.17027,0.00460,-0.94647,-2.50499,-3.33794,0.08283
31.9514,0.16874,0.00460,-0.96027,-2.50499,-3.34561,0.08283
31.9740,0.16720,0.00460,-0.97254,-2.50346,-3.35175,0.08283
31.9967,0.16720,0.00460,-0.98482,-2.49732,-3.35328,0.08283
32.0231,0.17334,0.00460,-0.99862,-2.48965,-3.35328,0.08283
32.0457,0.17794,0.00460,-1.00936,-2.48505,-3.35635,0.08283
32.0696,0.17794,0.00460,-1.02010,-2.48198,-3.36095,0.08283
32.0931,0.17948,0.00460,-1.03084,-2.47738,-3.36709,0.08283
32.1190,0.18254,0.00460,-1.04004,-2.46971,-3.37169,0.08283
32.1418,0.18408,0.00460,-1.04924,-2.46357,-3.37322,0.08283
32.1644,0.18408,0.00460,-1.05691,-2.45744,-3.37322,0.08283
32.1896,0.18408,0.00460,-1.06765,-2.44977,-3.37322,0.08283
32.2108,0.18408,0.00460,-1.07685,-2.44363,-3.37322,0.08283
32.2390,0.18408,0.00460,-1.09066,-2.43443,-3.37476,0.08283
32.2624,0.18408,0.00460,-1.10293,-2.42676,-3.37629,0.08283
32.2864,0.18254,0.00460,-1.11827,-2.41295,-3.37783,0.08283
32.3098,0.17948,0.00460,-1.13515,-2.39608,-3.37783,0.08283
32.3345,0.17334,0.00460,-1.15662,-2.38227,-3.37783,0.08283
32.3570,0.17027,0.00460,-1.17350,-2.36693,-3.37783,0.08283
32.3800,0.17027,0.00460,-1.19037,-2.35313,-3.37783,0.08283
32.4049,0.17181,0.00460,-1.21184,-2.33625,-3.38243,0.08283
32.4274,0.17181,0.00460,-1.23332,-2.32551,-3.39163,0.08283
32.4502,0.17181,0.00307,-1.25480,-2.31631,-3.39777,0.08283
32.4734,0.17181,0.00307,-1.27627,-2.30864,-3.40084,0.08283
32.4958,0.17181,0.00307,-1.29468,-2.30097,-3.40084,0.08283
32.5231,0.17181,0.00307,-1.31309,-2.29330,-3.40390,0.08283
32.5451,0.17181,0.00307,-1.32536,-2.29023,-3.40697,0.08283
32.5714,0.17181,0.00307,-1.33763,-2.29023,-3.41157,0.08283
32.5949,0.17181,0.00307,-1.34530,-2.29023,-3.41464,0.08283
32.6207,0.17181,0.00307,-1.34837,-2.29330,-3.41618,0.08283
32.6432,0.17181,0.00307,-1.34837,-2.29484,-3.41618,0.08283
32.6652,0.17181,0.00307,-1.34837,-2.29790,-3.41618,0.08283
32.6874,0.17181,0.00307,-1.34530,-2.30251,-3.41618,0.08283
32.7103,0.17181,0.00307,-1.34070,-2.31018,-3.41924,0.08283
32.7370,0.17181,0.00307,-1.33456,-2.32091,-3.42385,0.08283
32.7594,0.17181,0.00307,-1.32996,-2.32858,-3.43152,0.08283
32.7839,0.17181,0.00307,-1.32689,-2.33625,-3.43612,0.08283
32.8060,0.17181,0.00307,-1.32536,-2.34085,-3.43918,0.08283
32.8279,0.17181,0.00307,-1.32536,-2.34085,-3.43918,0.08283
32.8549,0.17181,0.00307,-1.32383,-2.34085,-3.43918,0.08283
32.8780,0.17181,0.00307,-1.32383,-2.34085,-3.44225,0.08283
32.8994,0.17181,0.00307,-1.32536,-2.34085,-3.44379,0.08283
32.9215,0.17181,0.00307,-1.32689,-2.34085,-3.44379,0.08283
32.9436,0.17334,0.00307,-1.33150,-2.34085,-3.44379,0.08283
32.9704,0.17334,0.00307,-1.33610,-2.34085,-3.44379,0.08283
32.9921,0.17334,0.00307,-1.33917,-2.34085,-3.44839,0.08283
33.0156,0.17334,0.00307,-1.34377,-2.33625,-3.44992,0.08283
33.0402,0.17334,0.00307,-1.34684,-2.33165,-3.44992,0.08283
33.0622,0.17334,0.00307,-1.34837,-2.32705,-3.44992,0.08283
33.0874,0.17334,0.00307,-1.34837,-2.32091,-3.44992,0.08283
33.1100,0.17334,0.00307,-1.34990,-2.31631,-3.44992,0.08283
33.1341,0.17334,0.00307,-1.34990,-2.30864,-3.44992,0.08283
33.1557,0.17334,0.00307,-1.34990,-2.29790,-3.44685,0.08283
33.1781,0.17334,0.00307,-1.34990,-2.28717,-3.44532,0.08283
33.2036,0.17334,0.00307,-1.34990,-2.27336,-3.44532,0.08283
33.2256,0.17334,0.00307,-1.34990,-2.25955,-3.44685,0.08283
33.2503,0.17334,0.00307,-1.34990,-2.24268,-3.44685,0.08283
33.2743,0.17334,0.00307,-1.34990,-2.22427,-3.44685,0.08283
33.2970,0.17334,0.00307,-1.34990,-2.20740,-3.44685,0.08283
33.3194,0.17334,0.00307,-1.34990,-2.18592,-3.44992,0.08283
33.3427,0.17334,0.00307,-1.34990,-2.16291,-3.44992,0.08283
