timestamp_sec,q1,q2,q3,q4,q5,q6
2.9200,0.00000,2.46237,-2.26383,1.05809,1.57080,1.52784
2.9400,0.00000,2.46568,-2.30151,1.09247,1.57080,1.52784
2.9600,0.00000,2.46888,-2.33805,1.12580,1.57080,1.52784
2.9800,0.00000,2.47189,-2.37233,1.15707,1.57080,1.52784
3.0000,0.00000,2.47461,-2.40331,1.18534,1.57080,1.52784
3.0200,0.00000,2.47696,-2.43006,1.20974,1.57080,1.52784
3.0400,0.00000,2.47886,-2.45176,1.22953,1.57080,1.52784
3.0600,0.00000,2.48027,-2.46774,1.24411,1.57080,1.52784
3.0800,0.00000,2.48113,-2.47753,1.25304,1.57080,1.52784
3.1000,0.00000,2.48142,-2.48083,1.25605,1.57080,1.52784
3.1200,0.00000,2.47163,-2.47105,1.24122,1.57080,1.52784
3.1400,0.00000,2.44244,-2.44186,1.19697,1.57080,1.52784
3.1600,0.00000,2.39429,-2.39372,1.12400,1.57080,1.52784
3.1800,0.00000,2.32795,-2.32740,1.02344,1.57080,1.52784
3.2000,0.00000,2.24446,-2.24393,0.89690,1.57080,1.52784
3.2200,0.00000,2.14514,-2.14464,0.74637,1.57080,1.52784
3.2400,0.00000,2.03156,-2.03109,0.57422,1.57080,1.52784
3.2600,0.00000,1.90551,-1.90506,0.38316,1.57080,1.52784
3.2800,0.00000,1.76898,-1.76856,0.17622,1.57080,1.52784
3.3000,0.00000,1.62411,-1.62372,-0.04336,1.57080,1.52784
3.3200,0.00000,1.47319,-1.47285,-0.27209,1.57080,1.52784
3.3400,0.00000,1.31861,-1.31830,-0.50639,1.57080,1.52784
3.3600,0.00000,1.16280,-1.16253,-0.74255,1.57080,1.52784
3.3800,0.00000,1.00822,-1.00798,-0.97684,1.57080,1.52784
3.4000,0.00000,0.85731,-0.85711,-1.20558,1.57080,1.52784
3.4200,0.00000,0.71244,-0.71227,-1.42516,1.57080,1.52784
3.4400,0.00000,0.57590,-0.57577,-1.63210,1.57080,1.52784
3.4600,0.00000,0.44985,-0.44974,-1.82316,1.57080,1.52784
3.4800,0.00000,0.33627,-0.33619,-1.99531,1.57080,1.52784
3.5000,0.00000,0.23695,-0.23690,-2.14584,1.57080,1.52784
3.5200,0.00000,0.15347,-0.15343,-2.27238,1.57080,1.52784
3.5400,0.00000,0.08713,-0.08711,-2.37293,1.57080,1.52784
3.5600,0.00000,0.03898,-0.03897,-2.44591,1.57080,1.52784
3.5800,0.00000,0.00978,-0.00978,-2.49016,1.57080,1.52784
3.6000,0.00000,0.00000,0.00000,-2.50499,1.57080,1.52784
